,num_users,num_servers,fnn1_user,fnn1_server,fnn2_user,fnn2_server,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,900,65,0.6844444870948792,1.0,0.7266666889190674,1.0,0.7322222590446472,1.0,0.6077777777777778,1.0,0.6411111111111111,1.0,0.6944444444444444,0.9846153846153847,0.6288888888888889,1.0
0,900,65,0.6788889169692993,1.0,0.7188888788223267,1.0,0.7211111187934875,1.0,0.6022222222222222,1.0,0.62,1.0,0.7011111111111111,1.0,0.6211111111111111,1.0
0,900,65,0.6722222566604614,1.0,0.7077777981758118,1.0,0.7133333683013916,1.0,0.5933333333333334,1.0,0.6066666666666667,1.0,0.6944444444444444,1.0,0.5988888888888889,1.0
0,900,65,0.6788889169692993,1.0,0.7311111092567444,1.0,0.7277777791023254,1.0,0.63,1.0,0.6477777777777778,1.0,0.7022222222222222,1.0,0.6477777777777778,1.0
0,900,65,0.6844444870948792,1.0,0.7111111283302307,1.0,0.7100000381469727,1.0,0.5911111111111111,1.0,0.6077777777777778,1.0,0.6977777777777778,1.0,0.6033333333333334,1.0
0,900,65,0.6755555868148804,1.0,0.7088888883590698,1.0,0.7088888883590698,1.0,0.6011111111111112,1.0,0.6222222222222222,1.0,0.68,0.9692307692307692,0.6133333333333333,1.0
0,900,65,0.6855555772781372,1.0,0.7266666889190674,1.0,0.7255555987358093,1.0,0.6177777777777778,1.0,0.6244444444444445,1.0,0.7033333333333334,0.9846153846153847,0.6255555555555555,1.0
0,900,65,0.6744444370269775,1.0,0.7088888883590698,1.0,0.7111111283302307,1.0,0.6133333333333333,1.0,0.6133333333333333,1.0,0.6977777777777778,0.9846153846153847,0.6044444444444445,1.0
0,900,65,0.6777777671813965,1.0,0.7222222685813904,1.0,0.7222222685813904,1.0,0.6188888888888889,1.0,0.6311111111111111,1.0,0.7044444444444444,1.0,0.6266666666666667,1.0
0,900,65,0.6566666960716248,1.0,0.691111147403717,1.0,0.695555567741394,1.0,0.5811111111111111,1.0,0.5855555555555556,1.0,0.68,1.0,0.5855555555555556,1.0
0,900,65,0.6722222566604614,1.0,0.7166666984558105,1.0,0.7155555486679077,1.0,0.6077777777777778,1.0,0.62,1.0,0.6866666666666666,1.0,0.63,1.0
0,900,65,0.6622222661972046,1.0,0.7111111283302307,1.0,0.7144444584846497,1.0,0.5866666666666667,1.0,0.6211111111111111,1.0,0.6788888888888889,0.9692307692307692,0.6066666666666667,1.0
0,900,65,0.6666666865348816,1.0,0.7233333587646484,1.0,0.7233333587646484,1.0,0.5977777777777777,1.0,0.6188888888888889,1.0,0.6955555555555556,0.9846153846153847,0.6033333333333334,1.0
0,900,65,0.6888889074325562,1.0,0.7322222590446472,1.0,0.7344444394111633,1.0,0.6111111111111112,1.0,0.6377777777777778,1.0,0.7055555555555556,1.0,0.64,1.0
0,900,65,0.6922222375869751,1.0,0.7444444894790649,1.0,0.742222249507904,1.0,0.6277777777777778,1.0,0.65,1.0,0.7277777777777777,0.9846153846153847,0.64,1.0
0,900,65,0.6666666865348816,1.0,0.7144444584846497,1.0,0.7144444584846497,1.0,0.6188888888888889,1.0,0.6277777777777778,1.0,0.69,0.9846153846153847,0.6288888888888889,1.0
0,900,65,0.6777777671813965,1.0,0.7077777981758118,1.0,0.7077777981758118,1.0,0.6044444444444445,1.0,0.61,1.0,0.6788888888888889,1.0,0.6033333333333334,1.0
0,900,65,0.6688889265060425,1.0,0.7066667079925537,1.0,0.7066667079925537,1.0,0.5955555555555555,1.0,0.6111111111111112,1.0,0.6822222222222222,1.0,0.6055555555555555,1.0
0,900,65,0.6588888764381409,1.0,0.7088888883590698,1.0,0.7100000381469727,1.0,0.5944444444444444,1.0,0.6033333333333334,1.0,0.6844444444444444,1.0,0.6133333333333333,1.0
0,900,65,0.6611111164093018,1.0,0.6899999976158142,1.0,0.694444477558136,1.0,0.5944444444444444,1.0,0.5966666666666667,1.0,0.6722222222222223,1.0,0.5911111111111111,0.9846153846153847
0,900,65,0.6722222566604614,1.0,0.7022222280502319,1.0,0.7044444680213928,1.0,0.6055555555555555,1.0,0.6055555555555555,1.0,0.6855555555555556,1.0,0.6033333333333334,1.0
0,900,65,0.6744444370269775,1.0,0.7111111283302307,1.0,0.7100000381469727,1.0,0.6088888888888889,1.0,0.6177777777777778,1.0,0.6744444444444444,0.9692307692307692,0.6055555555555555,1.0
0,900,65,0.6688889265060425,1.0,0.7244444489479065,1.0,0.7255555987358093,1.0,0.6177777777777778,1.0,0.6288888888888889,1.0,0.7011111111111111,1.0,0.6377777777777778,1.0
0,900,65,0.6800000071525574,1.0,0.7166666984558105,1.0,0.7177777886390686,1.0,0.6011111111111112,1.0,0.6277777777777778,1.0,0.6955555555555556,0.9692307692307692,0.6044444444444445,0.9846153846153847
0,900,65,0.6788889169692993,1.0,0.7155555486679077,1.0,0.7200000286102295,1.0,0.6133333333333333,1.0,0.6222222222222222,1.0,0.6911111111111111,1.0,0.6244444444444445,1.0
0,900,65,0.6666666865348816,1.0,0.7111111283302307,1.0,0.7155555486679077,1.0,0.5966666666666667,1.0,0.6133333333333333,1.0,0.6888888888888889,1.0,0.6122222222222222,1.0
0,900,65,0.6611111164093018,1.0,0.699999988079071,1.0,0.7055555582046509,1.0,0.5822222222222222,1.0,0.6022222222222222,1.0,0.6766666666666666,0.9846153846153847,0.5922222222222222,1.0
0,900,65,0.6866666674613953,1.0,0.7300000190734863,1.0,0.7266666889190674,1.0,0.6088888888888889,1.0,0.6222222222222222,1.0,0.7066666666666667,1.0,0.6311111111111111,1.0
0,900,65,0.6655555963516235,1.0,0.7022222280502319,1.0,0.7055555582046509,1.0,0.6033333333333334,1.0,0.6111111111111112,1.0,0.69,1.0,0.61,1.0
0,900,65,0.6899999976158142,1.0,0.7166666984558105,1.0,0.7155555486679077,1.0,0.6111111111111112,1.0,0.6088888888888889,1.0,0.6944444444444444,0.9846153846153847,0.61,1.0
0,900,65,0.6833333373069763,1.0,0.7055555582046509,1.0,0.7066667079925537,1.0,0.6066666666666667,1.0,0.6188888888888889,1.0,0.6977777777777778,1.0,0.6088888888888889,1.0
0,900,65,0.6700000166893005,1.0,0.7155555486679077,1.0,0.7111111283302307,1.0,0.5977777777777777,1.0,0.6055555555555555,1.0,0.6933333333333334,1.0,0.5922222222222222,1.0
0,900,65,0.6700000166893005,1.0,0.7144444584846497,1.0,0.7133333683013916,1.0,0.5777777777777777,1.0,0.5988888888888889,1.0,0.6988888888888889,1.0,0.5955555555555555,1.0
0,900,65,0.6700000166893005,1.0,0.7066667079925537,1.0,0.7133333683013916,1.0,0.5988888888888889,1.0,0.6033333333333334,1.0,0.6866666666666666,1.0,0.6011111111111112,1.0
0,900,65,0.6833333373069763,1.0,0.7188888788223267,1.0,0.7266666889190674,1.0,0.6011111111111112,1.0,0.63,1.0,0.6888888888888889,0.9692307692307692,0.6022222222222222,1.0
0,900,65,0.6655555963516235,1.0,0.6977778077125549,1.0,0.7033333778381348,1.0,0.5944444444444444,1.0,0.6111111111111112,1.0,0.6811111111111111,1.0,0.6066666666666667,1.0
0,900,65,0.6866666674613953,1.0,0.7322222590446472,1.0,0.7277777791023254,1.0,0.6088888888888889,1.0,0.6255555555555555,1.0,0.7122222222222222,0.9846153846153847,0.6133333333333333,1.0
0,900,65,0.6577777862548828,1.0,0.695555567741394,1.0,0.6933333277702332,1.0,0.5922222222222222,1.0,0.5955555555555555,1.0,0.6811111111111111,0.9846153846153847,0.5988888888888889,1.0
0,900,65,0.6688889265060425,1.0,0.7144444584846497,1.0,0.7155555486679077,1.0,0.5966666666666667,1.0,0.6066666666666667,1.0,0.6911111111111111,1.0,0.6166666666666667,1.0
0,900,65,0.6711111068725586,1.0,0.7077777981758118,1.0,0.7088888883590698,1.0,0.5977777777777777,1.0,0.6166666666666667,1.0,0.6922222222222222,1.0,0.6177777777777778,1.0
0,900,65,0.6766666769981384,1.0,0.7200000286102295,1.0,0.7177777886390686,1.0,0.5966666666666667,1.0,0.6211111111111111,1.0,0.6977777777777778,1.0,0.6166666666666667,1.0
0,900,65,0.6777777671813965,1.0,0.7033333778381348,1.0,0.7011111378669739,1.0,0.5944444444444444,1.0,0.6033333333333334,1.0,0.6744444444444444,1.0,0.6044444444444445,1.0
0,900,65,0.6788889169692993,1.0,0.7222222685813904,1.0,0.7177777886390686,1.0,0.6122222222222222,1.0,0.6188888888888889,1.0,0.6955555555555556,0.9846153846153847,0.6122222222222222,1.0
0,900,65,0.6755555868148804,1.0,0.7255555987358093,1.0,0.7311111092567444,1.0,0.6088888888888889,1.0,0.6266666666666667,1.0,0.7011111111111111,1.0,0.6222222222222222,1.0
0,900,65,0.6688889265060425,1.0,0.7044444680213928,1.0,0.7066667079925537,1.0,0.5977777777777777,1.0,0.61,1.0,0.6855555555555556,1.0,0.6055555555555555,1.0
0,900,65,0.6688889265060425,1.0,0.7055555582046509,1.0,0.7088888883590698,1.0,0.5922222222222222,1.0,0.6088888888888889,1.0,0.6822222222222222,1.0,0.5822222222222222,0.9846153846153847
0,900,65,0.6600000262260437,1.0,0.6922222375869751,1.0,0.6922222375869751,1.0,0.5844444444444444,1.0,0.5888888888888889,1.0,0.6677777777777778,0.9846153846153847,0.5844444444444444,1.0
0,900,65,0.6922222375869751,1.0,0.7300000190734863,1.0,0.7300000190734863,1.0,0.62,1.0,0.6366666666666667,1.0,0.7011111111111111,0.9692307692307692,0.6344444444444445,1.0
0,900,65,0.6611111164093018,1.0,0.6855555772781372,1.0,0.691111147403717,1.0,0.5811111111111111,1.0,0.6033333333333334,1.0,0.6711111111111111,1.0,0.5933333333333334,1.0
0,900,65,0.6566666960716248,1.0,0.6922222375869751,0.9846153855323792,0.691111147403717,0.9846153855323792,0.5977777777777777,1.0,0.6211111111111111,1.0,0.6733333333333333,0.9692307692307692,0.6144444444444445,0.9846153846153847
0,900,65,0.6800000071525574,1.0,0.7166666984558105,1.0,0.7155555486679077,1.0,0.6,1.0,0.6177777777777778,1.0,0.6844444444444444,1.0,0.6177777777777778,1.0
0,900,65,0.6633333563804626,1.0,0.698888897895813,1.0,0.694444477558136,1.0,0.5922222222222222,1.0,0.6133333333333333,1.0,0.6711111111111111,0.9846153846153847,0.5955555555555555,1.0
0,900,65,0.6855555772781372,1.0,0.7344444394111633,1.0,0.7288889288902283,1.0,0.6266666666666667,1.0,0.64,1.0,0.6955555555555556,0.9846153846153847,0.64,1.0
0,900,65,0.6511111259460449,1.0,0.698888897895813,1.0,0.694444477558136,1.0,0.5855555555555556,1.0,0.6,1.0,0.6688888888888889,1.0,0.6033333333333334,1.0
0,900,65,0.6800000071525574,1.0,0.7177777886390686,1.0,0.7111111283302307,1.0,0.6,1.0,0.6077777777777778,1.0,0.6866666666666666,0.9846153846153847,0.6055555555555555,1.0
0,900,65,0.6777777671813965,1.0,0.7133333683013916,1.0,0.7077777981758118,1.0,0.6,1.0,0.6144444444444445,1.0,0.6922222222222222,1.0,0.6077777777777778,1.0
0,900,65,0.695555567741394,1.0,0.7288889288902283,1.0,0.7311111092567444,1.0,0.62,1.0,0.6366666666666667,1.0,0.7133333333333334,1.0,0.6255555555555555,1.0
0,900,65,0.6600000262260437,1.0,0.691111147403717,1.0,0.7011111378669739,1.0,0.5844444444444444,1.0,0.6033333333333334,1.0,0.6755555555555556,1.0,0.5977777777777777,1.0
0,900,65,0.6677777767181396,1.0,0.7033333778381348,1.0,0.7055555582046509,1.0,0.5933333333333334,1.0,0.6088888888888889,1.0,0.6844444444444444,1.0,0.5944444444444444,1.0
0,900,65,0.6800000071525574,1.0,0.7122222185134888,1.0,0.7144444584846497,1.0,0.6055555555555555,1.0,0.6155555555555555,1.0,0.6922222222222222,1.0,0.6133333333333333,1.0
0,900,65,0.6622222661972046,1.0,0.7122222185134888,1.0,0.7133333683013916,1.0,0.5955555555555555,1.0,0.61,1.0,0.6888888888888889,0.9846153846153847,0.6088888888888889,1.0
0,900,65,0.6744444370269775,1.0,0.7155555486679077,1.0,0.7211111187934875,1.0,0.6077777777777778,1.0,0.6266666666666667,1.0,0.69,0.9692307692307692,0.6211111111111111,1.0
0,900,65,0.6800000071525574,1.0,0.7233333587646484,1.0,0.7200000286102295,1.0,0.6133333333333333,1.0,0.64,1.0,0.6944444444444444,0.9846153846153847,0.6277777777777778,1.0
